.id,Crossnumber,Location,FemalePlotName,Mother,Cycle,MalePlotName,Father,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Good_Seeds,Number_of_Embryo_Rescued,Germination_Date,Number_of_Embryo_Germinating
1,SE201812_(163316C1/132373),Sendusu,Kazirakwe_16_Phase3_R28C9,ITC1355,1,17-7197-2_R12C3_plot168,7197-2,2018-12-04,,,,,,,,
1,SE201812_(163330C1/132401),Sendusu,Kabucuragye_16_Phase3_R19C3,Kabucuragye,1,17-9128-3_R4C2_plot47,9128-3,2018-12-27,,,,,,,,
1,SE201812_(163345C1/132332),Sendusu,Entukura_16_Phase3_R5C9,Entukura,1,17-8075-7_R1C11_plot11,8075-7,2018-12-17,,,,,,,,
1,SE201812_(163357C1/132381),Sendusu,Kabucuragye_16_Phase3_R21C1,Kabucuragye,1,17-8075-7_R2C9_plot24,8075-7,2018-12-17,,,,,,,,
1,SE201812_(163387C1/132332),Sendusu,Nakyetengu_16_Phase3_R8C6,IITA-Nakyetengu,1,17-8075-7_R1C11_plot11,8075-7,2018-12-27,,,,,,,,
1,SE201812_(163391C1/132709),Sendusu,Entukura_16_Phase3_R4C6,Entukura,1,17-SH3217_R14C1_plot196,SH3217,2018-12-20,,,,,,,,
1,SE201812_(163403C1/132401),Sendusu,Nakyetengu_16_Phase3_R7C8,IITA-Nakyetengu,1,17-9128-3_R4C2_plot47,9128-3,2018-12-27,2019-03-20T00:00:00.000+03,,,,,,,
1,SE201812_(163407C1/132316),Sendusu,Enzirabahima_16_Phase3_R26C4,ITC1354,1,17-8075-7_R2C1_plot16,8075-7,2018-12-24,,,,,,,,
1,SE201901_(162354C1/132316),Sendusu,29364S-2_14_R11P2,29364S-2,1,17-8075-7_R2C1_plot16,8075-7,2019-01-14,,,,,,,,
1,SE201901_(162517C1/132348),Sendusu,Kazirakwe_14_Phase1_R30C8,ITC1355,1,17-7197-2_R11C3_plot153,7197-2,2018-10-31,,,,,,,,
1,SE201901_(162520C1/132348),Sendusu,Tereza_14_Phase1_R16C1,Tereza,1,17-7197-2_R11C3_plot153,7197-2,2019-01-17,,,,,,,,
1,SE201901_(162528C1/132316),Sendusu,Tereza_14_Phase1_R18C10,Tereza,1,17-8075-7_R2C1_plot16,8075-7,2019-01-14,,,,,,,,
1,SE201901_(162535C1/132576),Sendusu,Enzirabahima_14_Phase1_R26C3,ITC1354,1,17-SH3362_R18C13_plot268,SH3362,2019-01-18,,,,,,,,
1,SE201901_(162589C1/132635),Sendusu,Enzirabahima_14_Phase1_R27C8,ITC1354,1,17-7197-2_R12C2_plot167,7197-2,2019-01-15,,,,,,,,
1,SE201901_(162595C1/132709),Sendusu,Nakyetengu_14_Phase1_R9C6,IITA-Nakyetengu,1,17-SH3217_R14C1_plot196,SH3217,2018-10-31,,,,,,,,
1,SE201901_(162605C1/132374),Sendusu,Entukura_14_Phase1_R6C1,Entukura,1,17-SH3217_R13C4_plot184,SH3217,2019-01-18,,,,,,,,
